match_id,r-hero1,r-hero2,r-hero3,r-hero4,r-hero5,d-hero1,d-hero2,d-hero3,d-hero4,d-hero5,avg_mmr,num_mmr,game_mode,lobby_type,radiant_win
3339933108,44,81,14,86,29,3,106,78,18,48,3193,4,22,7,TRUE
3365368901,23,41,34,77,114,13,74,107,64,6,4672,2,22,7,FALSE
3311152006,81,44,33,38,5,71,23,98,17,93,3133,4,22,7,TRUE
3370341401,6,63,20,42,114,8,69,74,97,89,1847,6,4,0,TRUE
3354832100,87,99,1,34,71,29,5,36,104,114,3286,3,22,0,TRUE
3334312804,4,93,114,36,71,60,48,83,74,57,4827,7,22,7,TRUE
3345790503,11,32,36,54,5,71,41,99,74,40,3967,3,22,7,FALSE
3301660107,56,9,75,28,53,101,29,12,47,93,1924,2,22,0,FALSE
3311874107,13,99,1,37,40,65,41,46,7,32,3230,6,22,7,TRUE
3294037201,16,74,54,35,15,106,64,4,72,41,814,2,22,7,TRUE
3358726202,96,74,28,35,25,93,11,65,26,9,3138,4,22,7,TRUE
3313445104,2,40,95,10,98,70,35,67,83,36,3410,5,22,7,TRUE
3346341705,2,57,50,74,6,79,25,95,13,71,4575,8,3,7,TRUE
3333992608,36,67,114,37,104,7,101,18,2,17,2884,4,22,7,FALSE
3378870808,10,51,76,31,62,83,11,97,44,7,5088,6,3,7,FALSE
3344068304,2,75,27,77,7,36,64,22,26,67,4151,2,22,7,TRUE
3357876003,54,34,59,53,84,45,51,38,106,1,2892,2,22,7,TRUE
3311731206,16,1,2,54,56,33,59,46,9,97,2682,2,4,0,TRUE
3346453408,21,97,22,27,81,26,13,36,114,18,3714,2,22,7,TRUE
3380724609,1,40,94,53,84,8,17,36,27,62,3921,2,22,7,TRUE
3375281708,4,2,14,60,25,54,104,50,9,44,2432,3,22,7,FALSE
3306435707,4,38,41,65,46,109,2,86,44,14,2827,3,22,0,FALSE
3334814404,21,107,67,89,4,39,86,114,98,42,3293,5,3,7,TRUE
3301894403,105,4,63,93,8,73,47,76,6,99,1310,3,22,7,FALSE
3295635200,102,47,57,18,74,37,30,99,35,44,1721,2,22,7,TRUE
3323358807,2,54,40,75,13,14,91,11,76,8,2998,3,22,7,TRUE
3315392803,41,14,34,86,82,44,37,74,57,48,2380,6,2,7,FALSE
3369051206,75,74,67,104,7,34,12,41,21,103,3186,5,22,7,FALSE
3303238104,114,19,106,5,28,100,17,1,99,74,2104,3,22,7,TRUE
3381017107,8,86,60,98,23,36,51,106,41,2,4648,3,22,7,TRUE
3375893409,86,23,88,13,77,9,11,1,114,71,3926,2,22,7,TRUE
3325335209,9,68,110,64,12,98,25,28,74,11,3363,2,22,7,TRUE
3325383708,86,19,81,88,14,40,5,11,23,18,4452,6,22,7,FALSE
3354825605,87,86,23,11,95,9,1,102,3,14,3926,2,22,7,FALSE
3295565902,35,16,50,48,60,100,86,61,74,4,4197,2,22,0,TRUE
3361633307,7,74,44,36,9,14,18,30,114,97,2570,3,22,7,TRUE
3367906609,36,21,62,60,109,20,43,72,1,15,1965,3,4,0,TRUE
3351045705,14,84,63,47,101,36,75,1,35,61,1419,3,22,0,FALSE
3297208703,5,85,59,39,8,104,4,44,26,113,3663,7,22,7,FALSE
3369374700,114,95,16,104,111,14,47,101,110,7,3407,5,22,0,FALSE
3355136005,69,74,56,40,32,96,8,17,22,68,3835,6,3,7,TRUE
3331259407,19,94,56,84,62,4,41,35,14,9,1939,3,22,0,FALSE
3381717507,7,11,9,78,54,21,28,44,27,100,2039,2,22,7,FALSE
3310539605,28,32,17,12,51,106,27,65,96,18,2444,3,22,7,TRUE
3360720700,81,68,72,14,15,35,100,43,73,97,2860,2,4,0,TRUE
3338221302,16,19,28,92,50,37,104,15,8,60,3168,4,22,0,TRUE
3306551009,97,48,84,11,75,8,5,110,98,88,4191,4,22,7,FALSE
3327038704,75,23,95,52,91,7,9,11,8,88,3370,5,3,7,FALSE
3312283804,44,19,14,61,114,94,11,99,83,58,2364,2,4,0,TRUE
3352214106,9,95,17,93,21,41,45,14,48,27,3971,3,22,7,FALSE
3307805909,114,5,57,39,70,74,93,55,71,75,5784,6,22,7,TRUE
3299347608,76,44,51,90,5,1,22,104,98,7,3715,3,22,7,FALSE
3358258709,6,7,114,108,74,16,72,81,9,14,3520,4,22,0,TRUE
3372251600,104,9,35,108,2,33,31,42,21,4,2468,3,22,7,TRUE
3326922305,97,10,18,72,37,70,75,27,106,17,3418,3,22,0,FALSE
3311162200,14,41,103,23,84,18,77,71,27,13,4613,3,22,0,TRUE
3341365503,103,60,18,39,31,40,81,51,17,5,3717,3,3,7,FALSE
3338209308,1,43,21,36,45,31,92,10,108,104,3818,5,22,7,FALSE
3366899607,49,14,82,44,87,11,9,75,7,48,3914,4,22,7,TRUE
3352006501,74,14,44,53,92,1,17,9,70,69,3565,5,22,0,FALSE
3334177909,63,101,97,74,2,28,106,64,70,87,2671,5,22,7,FALSE
3358550307,13,95,105,114,56,111,14,113,40,10,3991,5,22,7,TRUE
3332646301,9,44,36,70,2,14,8,27,99,114,4028,5,22,7,FALSE
3349260308,4,32,14,44,36,31,7,62,11,106,4376,6,22,7,TRUE
3322967208,10,14,37,6,85,33,34,61,103,109,2429,4,4,0,TRUE
3306929700,14,6,81,86,8,70,74,4,53,36,2518,3,22,0,TRUE
3295920602,2,21,41,43,35,11,86,71,65,8,2563,4,3,7,FALSE
3341502309,35,97,74,57,32,106,45,33,9,44,1022,2,22,0,FALSE
3356475509,71,44,86,40,76,14,36,7,27,1,3531,4,22,7,TRUE
3346347302,102,82,18,77,14,86,29,23,2,35,2568,2,22,0,FALSE
3347998002,84,40,43,8,31,35,81,101,94,30,1323,2,22,7,FALSE
3336394706,35,104,23,20,47,102,4,15,41,74,3645,5,22,7,FALSE
3378184707,67,11,114,90,101,74,60,98,14,44,4072,6,22,7,FALSE
3326543401,4,20,41,36,93,23,109,59,74,99,1710,3,22,7,TRUE
3351432401,14,3,93,74,97,25,47,71,8,88,3232,2,22,7,FALSE
3346596804,14,114,27,8,45,58,113,26,51,19,2904,3,22,7,TRUE
3321564400,14,76,30,56,18,41,74,88,109,103,1719,3,3,7,TRUE
3375788101,74,72,25,86,4,5,18,7,60,82,3517,3,22,0,TRUE
3310486009,51,86,17,5,44,7,36,2,19,93,3033,3,3,0,TRUE
3308147905,104,7,55,32,106,12,35,28,82,98,2706,2,22,7,FALSE
3308485904,104,28,14,34,15,13,54,9,5,35,3861,2,22,0,TRUE
3361956508,79,23,14,68,93,106,48,11,97,22,2996,8,3,0,TRUE
3347840609,35,53,2,4,74,67,36,40,81,114,2880,5,22,7,FALSE
3365381208,8,36,47,33,31,19,64,4,34,23,1796,2,22,0,TRUE
3298969700,54,90,35,7,74,41,109,68,76,5,3020,4,22,7,TRUE
3294816506,56,14,98,17,5,51,36,76,10,75,3497,3,3,7,TRUE
3312437500,36,69,25,44,21,57,6,75,23,4,2544,3,22,7,FALSE
3361641907,107,25,18,97,104,99,114,44,30,91,3050,4,22,0,TRUE
3321483301,29,106,40,33,95,74,8,97,101,23,3183,5,3,7,TRUE
3338937700,74,4,93,5,17,110,47,37,8,62,3872,3,22,0,FALSE
3365333804,23,14,41,82,47,40,87,48,7,88,2710,3,22,0,FALSE
3352319100,44,4,86,16,71,98,35,34,14,5,2247,2,22,7,FALSE
3350784300,20,70,9,6,12,106,60,10,48,19,2462,2,4,0,TRUE
3353830201,57,4,2,27,81,23,47,95,87,97,2566,5,2,1,FALSE
3321176004,5,74,1,62,7,34,8,28,16,36,3752,6,22,7,TRUE
3331934700,11,32,39,7,99,88,74,82,65,63,3267,3,22,7,TRUE
3326594805,63,93,6,16,10,40,97,77,29,46,3157,4,4,0,TRUE
3335980804,42,86,2,35,26,4,47,96,67,53,2616,5,22,7,FALSE
3381490808,40,91,59,26,69,104,73,27,6,7,2735,3,22,7,FALSE
3342791200,40,25,44,42,46,27,54,17,7,114,2588,2,22,7,TRUE
3364644205,6,64,12,28,29,16,50,44,74,18,2880,2,22,0,FALSE
3300287800,9,10,93,44,14,101,25,12,1,96,2261,4,22,7,TRUE
3343010809,37,71,44,13,53,79,51,104,11,1,3368,5,22,7,TRUE
3327778201,28,84,34,91,18,4,31,1,17,23,1855,2,22,0,TRUE
3315976106,70,71,63,36,40,86,32,4,93,82,2486,3,22,0,FALSE
3342208307,2,71,76,42,4,60,58,1,27,74,1162,2,22,0,FALSE
3314325104,35,7,2,32,49,44,93,82,86,75,3164,3,22,7,FALSE
3301360708,76,87,69,8,14,10,55,35,36,86,3697,5,22,0,FALSE
3315285104,4,28,74,82,14,18,44,22,40,98,3050,4,22,7,TRUE
3370768704,48,1,17,27,108,104,57,9,82,95,4332,3,22,7,FALSE
3373051201,33,6,4,21,99,26,54,17,109,44,1510,2,22,7,FALSE
3321523607,14,40,81,51,74,5,104,87,101,41,3795,2,3,0,TRUE
3372314307,63,26,4,22,81,2,11,7,72,48,1320,2,22,7,TRUE
3305544405,88,114,68,23,4,31,10,70,36,59,4777,6,22,7,FALSE
3308491307,6,114,62,52,99,35,63,69,11,74,2451,2,22,0,TRUE
3361159107,36,93,104,34,111,32,6,47,41,50,3532,7,22,7,TRUE
3379503904,55,18,52,75,4,43,95,1,26,50,4553,7,22,7,FALSE
3370292903,23,14,93,39,44,66,74,72,1,71,2218,2,22,0,FALSE
3295868606,14,25,67,26,98,17,63,86,32,8,3490,6,22,7,TRUE
3363143109,98,35,7,14,95,28,67,86,11,33,3060,2,22,0,TRUE
3332271409,29,27,47,111,15,12,109,51,96,78,3026,3,4,0,FALSE
3370111509,35,40,25,72,54,47,74,12,17,14,1471,2,22,7,TRUE
3329282801,32,4,31,28,70,106,99,64,26,41,2974,5,2,9,TRUE
3369573908,98,40,22,85,102,37,101,95,31,59,3648,8,5,0,FALSE
3328462406,34,31,70,85,7,17,63,26,62,59,2963,5,22,7,FALSE
3330965904,11,64,14,41,54,108,74,6,71,75,3927,3,22,7,FALSE
3338008602,44,91,4,29,114,90,49,59,27,41,2896,3,4,0,FALSE
3346350904,7,75,63,29,46,95,3,43,41,20,4038,5,22,7,FALSE
3353165406,23,42,9,106,114,5,66,34,77,37,3578,4,3,0,TRUE
3345394209,11,41,62,67,53,7,14,114,18,74,3773,3,22,7,FALSE
3317452603,23,30,104,67,76,8,51,11,89,113,2481,5,22,0,TRUE
3378321501,93,20,65,17,47,7,8,13,36,5,2024,3,22,7,TRUE
3309559908,21,54,50,48,28,93,73,64,39,15,4361,8,4,0,TRUE
3359264805,74,114,7,18,75,81,62,14,104,40,4892,7,22,7,TRUE
3350881809,12,73,33,44,13,35,11,66,112,74,1974,3,4,0,FALSE
3374336000,2,9,44,114,7,16,74,84,72,36,2492,3,22,7,TRUE
3323771500,10,104,71,84,74,18,2,13,42,16,2345,4,22,7,TRUE
3365180501,94,86,84,48,88,8,22,35,110,97,3040,8,22,7,FALSE
3314541807,28,1,33,113,3,114,18,93,87,82,2277,2,22,0,FALSE
3346390409,47,50,11,23,14,22,48,51,96,9,2774,5,22,0,TRUE
3357736801,21,93,4,14,30,53,37,88,48,1,2146,2,22,7,FALSE
3299779602,36,80,104,102,86,5,8,25,14,41,1940,2,22,7,FALSE
3313822407,23,9,94,2,52,73,16,81,17,13,4112,3,22,7,TRUE
3304927604,93,74,75,36,41,106,86,35,44,71,2406,2,22,7,FALSE
3315472501,95,36,70,14,16,6,74,21,26,104,2925,2,22,7,TRUE
3314270404,104,74,28,67,112,23,44,34,22,93,2284,3,22,7,TRUE
3359526306,73,10,88,48,101,29,60,18,50,33,2246,2,4,0,TRUE
3314627308,74,108,72,99,64,51,86,44,40,5,5768,5,22,7,FALSE
3337649001,114,95,92,104,17,18,62,63,23,75,3384,4,22,7,FALSE
3359828907,43,19,104,51,4,17,93,65,64,9,4430,8,4,0,FALSE
3334525809,76,27,48,39,70,25,1,104,21,62,1535,2,22,0,FALSE
3353580609,22,75,44,64,81,108,63,46,20,70,1218,2,22,7,FALSE
3353551606,55,86,35,74,70,11,36,44,4,28,2971,6,22,7,TRUE
3329979905,81,71,101,18,4,93,5,1,32,34,1370,2,22,7,FALSE
3320850004,1,74,33,83,93,67,4,48,26,47,1617,3,22,7,FALSE
3321308707,69,11,5,93,7,82,104,34,98,106,3734,4,22,0,TRUE
3332008807,25,1,23,8,95,97,87,18,29,2,2681,3,22,0,FALSE
3328447806,52,19,74,18,53,35,88,14,99,44,2282,3,22,7,FALSE
3343050807,25,5,16,104,63,64,39,42,12,84,2343,2,3,0,FALSE
3357501602,54,17,75,86,14,59,71,74,44,26,3291,7,22,7,TRUE
3332854502,1,97,46,66,84,77,2,7,102,4,3298,7,22,7,FALSE
3301313405,84,55,15,7,44,87,93,5,113,104,2880,6,2,9,FALSE
3355515507,5,27,44,11,60,48,64,23,2,4,2608,3,22,7,TRUE
3339471001,34,14,20,16,56,114,22,41,21,1,3043,2,22,7,FALSE
3307952009,44,86,14,1,18,30,81,23,46,48,2960,5,22,7,FALSE
3360222008,84,49,98,67,40,25,87,71,21,61,2667,5,22,7,FALSE
3318112001,11,60,62,93,69,44,25,63,23,26,3180,8,22,7,FALSE
3337313201,91,105,63,102,75,16,8,52,73,42,2511,2,4,0,TRUE
3347248501,114,80,36,14,35,106,33,98,74,104,1481,2,22,0,TRUE
3374176102,47,41,68,90,67,63,9,7,51,64,4988,9,22,7,TRUE
3332915600,41,100,36,30,32,35,11,74,63,47,2751,3,22,0,TRUE
3321053309,57,101,18,63,59,67,42,26,22,58,2123,2,22,7,FALSE
3355173406,14,7,71,11,48,23,86,25,64,6,3833,4,22,7,TRUE
3337101004,14,22,2,88,1,8,34,73,104,23,3747,4,22,0,FALSE
3351239000,41,15,34,74,98,64,97,13,114,70,4149,8,22,7,TRUE
3352896105,73,93,74,4,114,104,39,18,7,27,2539,3,22,7,TRUE
3325482508,16,39,98,12,62,44,61,110,74,60,4311,7,22,0,TRUE
3336087402,59,71,6,8,69,99,103,2,72,1,1158,2,4,0,TRUE
3370988402,25,93,9,46,101,1,96,45,27,86,5025,4,22,7,TRUE
3379411106,37,11,4,53,71,84,21,98,23,92,2151,4,22,7,TRUE
3328280202,34,3,48,36,38,67,5,2,35,9,3146,7,22,7,FALSE
3333112004,20,49,1,62,71,11,74,14,18,15,2141,2,22,0,TRUE
3359375302,14,74,4,111,12,109,7,36,19,9,1663,3,22,0,FALSE
3322925101,104,84,71,28,106,11,110,23,83,18,2993,2,3,7,FALSE
3325044806,35,7,33,16,114,87,112,4,86,23,2829,4,22,0,TRUE
3359946003,29,76,18,83,95,88,58,8,47,84,2885,3,22,7,FALSE
3371358309,111,1,65,23,32,26,100,75,106,11,2172,3,4,0,FALSE
3319354900,39,32,31,37,89,11,7,93,96,14,2586,3,22,7,FALSE
3319917102,39,44,86,96,5,99,42,8,30,17,2837,2,22,0,TRUE
3343720009,88,19,90,60,44,33,25,8,110,16,2961,3,22,7,FALSE
3332963103,88,27,63,18,74,14,40,41,11,81,3342,5,3,7,TRUE
3376772404,44,6,7,23,2,14,36,4,22,67,1813,3,22,7,FALSE
3294178407,88,43,16,54,104,48,11,91,36,69,1320,2,22,0,TRUE
3311051306,76,87,69,2,42,37,41,56,95,74,3604,6,22,7,FALSE
3343890105,28,39,36,21,95,82,64,80,93,74,880,2,22,0,TRUE
3329524206,98,8,27,57,81,62,26,12,6,91,2838,3,22,0,TRUE
3322040900,33,94,16,106,101,20,11,14,1,4,3592,6,22,7,FALSE
3326807300,19,10,5,74,32,114,81,87,14,4,3446,3,22,7,FALSE
3329895500,87,23,34,56,28,95,27,22,33,97,3443,4,22,7,TRUE
3309440501,57,108,26,35,44,50,1,63,53,28,3470,2,4,0,TRUE
3367222705,11,36,53,1,71,33,8,67,27,112,3227,2,22,0,FALSE
3342218908,9,14,98,67,74,102,34,104,81,88,3139,3,22,0,TRUE
3352203505,35,46,104,88,87,74,75,36,44,14,3230,4,22,7,TRUE
3340375501,90,40,30,1,23,39,99,60,16,9,3443,4,22,7,FALSE
3294310800,39,93,68,108,23,27,18,15,31,60,3959,4,22,0,TRUE
3377037605,1,108,50,111,47,87,46,2,104,36,4040,8,22,7,FALSE
3299008403,22,51,75,54,101,86,74,14,21,73,3208,5,22,7,TRUE
3370309206,27,8,83,35,105,20,18,108,39,88,1984,2,22,7,TRUE
3358513608,69,8,84,18,36,14,51,6,47,71,2065,4,3,7,FALSE
3351300608,7,5,25,80,88,55,14,12,86,34,4109,3,22,7,FALSE
3342619203,8,39,75,86,7,88,41,74,14,93,2399,4,22,7,TRUE
3357162502,101,4,57,76,48,78,1,31,62,34,3434,5,22,7,TRUE
3295752405,11,25,104,44,40,70,71,1,23,26,4280,3,22,0,TRUE
3358859608,56,111,76,71,36,13,65,95,45,16,4153,5,22,7,TRUE
3358036501,99,64,9,67,27,98,8,97,14,34,3576,3,4,0,FALSE
3293863902,72,87,32,55,13,62,63,4,74,54,2947,3,22,7,TRUE
3345195707,19,10,88,35,30,103,46,93,53,15,3862,7,22,7,TRUE
3311462003,44,90,75,42,81,6,35,74,48,34,1344,2,22,7,TRUE
3361576802,6,46,87,21,30,11,20,71,45,110,2702,3,22,7,TRUE
3360620006,53,1,46,74,112,9,44,36,25,43,1815,2,22,7,FALSE
3320552009,11,14,39,97,81,44,36,26,106,29,3625,4,22,7,TRUE
3335469706,29,95,90,23,45,91,98,107,21,53,3666,5,2,0,TRUE
3335434202,10,28,7,67,18,104,4,26,74,19,2549,4,22,7,TRUE
3294474305,63,36,54,4,71,26,59,93,50,49,1287,2,2,0,FALSE
3303786001,98,14,93,4,5,17,18,27,64,104,2735,5,22,7,TRUE
3301331101,86,1,39,108,69,17,47,87,4,71,3605,4,22,7,FALSE
3330863804,22,16,20,93,104,27,67,14,76,49,3752,6,22,7,FALSE
3329575104,30,8,21,104,14,76,22,102,5,44,3251,2,22,0,FALSE
3303965602,74,36,63,83,53,77,10,11,104,17,3111,3,22,0,FALSE
3320578601,75,41,39,97,94,7,5,99,46,104,1883,2,4,0,TRUE
3299054305,42,17,61,49,51,11,111,70,96,80,2565,4,5,0,FALSE
3327440205,34,104,110,16,44,1,21,17,73,106,3540,8,22,7,FALSE
3373575705,18,99,59,75,44,63,6,79,11,32,2045,2,4,0,TRUE
3372469302,97,5,95,31,47,44,35,83,2,36,2954,4,22,7,FALSE
3345289201,56,71,6,37,41,68,7,25,15,88,2270,5,22,7,FALSE
3326452502,9,7,83,70,44,81,36,73,8,5,4095,4,3,0,TRUE
3322460403,34,75,2,112,54,77,67,21,14,71,3023,4,22,7,TRUE
3366649101,16,9,31,113,21,107,5,70,7,34,7115,5,22,7,TRUE
3305111207,70,71,1,25,69,13,33,8,60,83,2958,3,3,7,TRUE
3351936009,96,25,27,22,8,88,56,74,83,78,3244,2,22,7,TRUE
3330913903,18,55,32,17,37,7,8,40,20,35,3952,2,3,7,TRUE
3332915501,11,12,75,7,35,44,97,83,74,104,3037,3,22,0,FALSE
3298979601,22,4,98,1,26,14,8,96,53,84,3210,5,22,7,FALSE
3339673002,91,7,13,2,6,41,82,75,9,18,5223,4,22,7,FALSE
3356206203,67,35,27,26,44,104,41,74,60,86,1643,2,22,7,TRUE
3326121301,47,31,98,104,23,83,112,35,106,95,3578,2,22,0,FALSE
3345102109,8,36,102,3,4,75,16,23,81,25,2910,3,22,7,FALSE
3302306703,14,18,72,17,5,2,37,75,35,81,2527,2,22,7,TRUE
3356409001,70,36,26,44,14,46,104,5,6,84,3855,3,22,7,TRUE
3301285403,16,13,47,36,97,74,93,87,62,96,2627,4,22,7,FALSE
3324501804,69,37,93,74,31,48,84,62,114,7,3974,6,22,7,FALSE
3379449304,7,45,18,55,12,8,51,20,73,86,4333,5,22,7,TRUE
3341025001,17,36,87,99,93,16,74,54,5,9,3424,5,22,7,TRUE
3360421507,14,36,93,74,31,75,11,81,101,69,3422,3,22,7,TRUE
3373709806,1,64,74,56,27,84,35,18,68,41,3425,9,22,7,FALSE
3362512902,35,18,14,73,62,74,104,27,56,93,1539,2,22,0,TRUE
3303332802,106,5,89,86,81,35,74,14,63,7,1779,3,22,7,TRUE
3374868205,74,62,50,70,21,49,9,27,95,7,3511,4,22,7,FALSE
3305235009,71,81,22,108,35,61,30,21,98,44,2862,3,3,0,TRUE
3352286805,62,40,67,104,4,66,6,16,114,44,1452,2,4,0,TRUE
3376665105,19,28,64,102,22,75,7,11,63,2,3637,2,22,0,FALSE
3332844903,11,104,3,8,100,47,5,33,76,59,1471,2,4,0,TRUE
3362998601,32,46,84,1,28,100,18,55,47,75,4401,7,22,7,TRUE
3368652908,44,52,16,66,22,31,109,112,70,65,3738,3,3,0,TRUE
3377277201,11,73,33,58,14,87,21,46,8,70,3355,7,22,7,FALSE
3315656702,53,87,35,104,19,36,74,8,25,26,2415,2,22,7,TRUE
3339441003,1,84,23,110,11,10,86,33,45,4,3421,2,22,7,TRUE
3302206307,28,19,101,63,18,11,8,25,14,73,2890,2,22,0,FALSE
3329023204,34,36,95,2,33,13,12,51,14,40,2334,3,22,7,TRUE
3336993704,34,86,1,14,56,5,88,63,39,8,4549,4,22,7,FALSE
3326478102,14,86,10,104,74,4,35,99,21,20,1474,2,22,7,TRUE
3326729100,93,51,43,30,32,40,2,95,86,41,5539,9,3,7,FALSE
3318053100,61,27,9,35,29,4,86,82,11,98,3392,7,22,7,FALSE
3296973501,77,99,30,22,27,74,95,26,20,86,3420,3,22,7,TRUE
3338270207,93,104,11,84,74,4,1,94,107,87,2164,2,22,7,FALSE
3325180906,100,47,42,57,69,41,48,93,101,2,899,2,22,7,TRUE
3374318100,62,35,39,109,100,114,36,93,30,73,1703,2,22,7,FALSE
3331924907,96,20,14,102,11,84,105,98,104,93,3528,3,22,0,TRUE
3379860701,57,95,14,83,4,8,51,89,106,98,4884,8,4,0,TRUE
3356836400,110,16,55,12,9,47,36,89,45,23,3567,5,3,7,FALSE
3331636308,70,64,88,40,4,29,86,101,60,1,3333,3,3,0,FALSE
3323000807,10,4,69,5,34,25,23,14,67,16,3585,4,3,7,FALSE
3300841302,114,23,63,74,75,13,1,32,14,34,3869,3,22,7,FALSE
3312454506,67,7,90,74,99,61,114,97,92,17,4585,6,22,7,TRUE
3299980103,107,93,35,61,84,21,33,20,17,59,3373,6,22,7,FALSE
3337898105,111,82,83,74,8,44,14,47,21,28,3443,6,22,7,TRUE
3309852903,105,63,112,9,6,69,18,72,53,3,2232,3,4,0,TRUE
3314235106,73,84,87,35,4,22,94,104,14,19,3040,2,3,0,TRUE
3334491308,35,27,19,34,96,17,8,47,84,57,3309,2,22,7,FALSE
3371357905,28,35,54,75,40,2,101,21,8,57,1761,4,22,7,FALSE
3349045307,71,4,7,44,35,14,72,11,99,8,1064,3,22,7,FALSE
3379734804,74,44,32,36,18,2,14,35,5,89,2539,2,22,7,TRUE
3321677805,16,101,21,63,86,74,6,14,100,36,2564,3,22,7,FALSE
3329695905,62,110,40,76,18,88,47,1,74,71,4036,5,22,7,FALSE
3349387505,8,88,74,114,87,100,93,47,23,67,3036,4,22,7,FALSE
3348343802,44,52,76,23,20,75,65,1,113,47,1143,5,22,7,TRUE
3319446304,113,21,1,11,48,41,109,7,74,71,3145,6,22,7,FALSE
3336263509,1,60,70,36,72,56,17,63,87,68,3238,3,4,0,TRUE
3303427400,8,23,14,7,11,22,48,39,60,5,3519,4,3,0,TRUE
3357029901,1,55,5,32,44,42,14,93,36,82,3149,3,22,0,TRUE
3303740208,14,52,11,16,77,88,32,15,84,106,4742,4,3,0,TRUE
3357173103,18,47,64,96,87,26,13,81,7,28,4651,2,2,9,TRUE
3331991409,86,7,54,15,107,87,104,19,25,74,3561,7,22,0,FALSE
3362497909,36,44,77,14,32,74,21,54,42,101,1685,2,22,7,FALSE
3319467701,5,48,7,57,76,79,25,6,14,29,4328,4,22,7,TRUE
3370633005,58,5,36,9,7,68,80,88,74,16,4910,5,22,7,FALSE
3315777404,22,99,102,32,25,95,50,15,27,104,545,4,22,7,TRUE
3337187304,42,100,40,114,32,47,67,55,17,5,2474,4,22,0,TRUE
3298360302,14,68,54,17,28,4,23,110,36,75,1624,3,22,7,TRUE
3322108503,21,70,39,112,101,31,71,74,8,9,3811,8,22,7,FALSE
3347495708,75,34,91,4,93,13,9,11,27,26,731,2,22,7,TRUE
3373562704,42,27,26,36,77,99,52,90,9,1,2742,4,22,7,TRUE
3342650105,5,23,107,40,18,41,22,15,14,110,2202,2,3,0,FALSE
3330715508,69,33,102,112,21,93,104,4,27,28,2386,5,22,7,FALSE
3344579802,74,63,25,56,75,62,30,14,23,6,2981,3,22,0,TRUE
3324673606,23,101,54,26,6,83,2,104,8,22,3341,7,4,0,FALSE
3313897302,4,23,86,67,47,81,73,36,110,114,2060,2,22,0,FALSE
3375015308,7,75,4,74,5,17,1,20,71,35,2138,2,22,7,TRUE
3309672108,7,59,22,63,30,26,15,62,112,47,2123,3,4,0,FALSE
3315150204,50,17,23,67,14,7,101,104,44,60,2530,2,22,7,TRUE
3348117309,7,14,30,47,46,81,51,26,35,75,4648,9,22,7,FALSE
3367122207,20,70,74,91,8,9,75,14,2,17,3744,4,22,7,FALSE
3360705507,83,14,67,74,36,57,30,12,63,101,2093,2,22,0,TRUE
3323521906,9,48,106,42,86,25,11,4,1,16,2311,4,22,0,FALSE
3345378104,17,14,8,37,36,4,101,77,25,60,3124,5,22,0,FALSE
3308449700,76,94,40,15,16,4,6,90,44,104,3043,5,3,7,TRUE
3302966709,8,14,37,99,1,26,2,39,67,48,2987,4,22,0,TRUE
3369858103,51,65,40,22,32,14,1,88,5,47,1559,2,22,7,TRUE
3293796803,84,4,39,8,92,44,11,36,9,99,3179,2,22,7,FALSE
3300608000,23,51,44,105,48,88,4,17,26,40,1501,3,22,7,FALSE
3317642406,75,11,8,37,28,56,14,23,7,41,1983,2,22,7,TRUE
3374500302,94,84,2,86,34,97,76,4,75,93,2445,2,2,7,FALSE
3336935206,22,74,35,108,51,40,27,16,17,18,4194,5,3,7,TRUE
3359129207,38,84,8,88,39,47,14,19,104,2,3728,3,22,0,FALSE
3360001301,22,19,46,114,55,68,81,35,56,100,4089,3,5,0,TRUE
3331929204,112,34,48,14,21,40,87,53,44,82,3951,8,3,7,TRUE
3294259604,40,100,1,3,19,25,14,44,97,15,3961,10,4,0,TRUE
3349846301,32,23,9,64,93,67,65,20,114,74,2558,3,3,0,TRUE
3305714404,84,8,2,33,47,35,107,30,16,54,4918,8,3,7,TRUE
3324663807,36,14,88,41,76,7,21,13,82,27,1974,2,4,0,TRUE
3370210908,45,86,6,27,92,101,32,17,14,1,4958,8,22,7,FALSE
3347227700,95,26,102,47,8,96,42,52,1,22,980,2,22,7,FALSE
3338608807,56,97,38,44,51,94,74,40,105,25,3505,4,22,7,FALSE
3302522706,8,57,64,43,27,97,74,14,41,75,3382,4,2,0,TRUE
3293561204,113,28,8,9,2,38,13,10,93,73,3507,3,4,0,TRUE
3337166502,1,113,108,47,2,32,21,68,48,13,3804,5,3,0,TRUE
3313772000,66,15,72,82,12,58,47,48,108,20,3332,3,5,0,TRUE
3293598900,9,99,25,73,35,79,93,102,98,110,1601,3,22,7,FALSE
3380765504,48,40,14,75,35,93,9,53,7,4,2191,2,22,7,TRUE
3353774800,11,40,23,14,47,74,42,5,44,108,1014,2,22,7,FALSE
3316963702,13,23,101,19,110,31,64,74,67,78,3957,3,22,0,FALSE
3331603809,10,21,52,82,104,7,67,64,34,93,2897,6,22,7,FALSE
3353789609,52,106,25,104,54,1,75,36,11,62,3022,7,22,7,TRUE
3369028805,107,14,50,56,74,1,114,110,40,36,3003,6,22,0,FALSE
3372287202,68,90,99,32,44,93,89,88,54,23,1993,6,22,7,TRUE
3324808809,92,28,9,35,67,48,21,63,39,26,3048,5,22,7,TRUE
